fromNode	toNode	weight	string_score	cor_score	edge_type
ACTB	NFKBIA	0.318121463372559	0.854	0.586060731686279	between
ACTB	MAPK14	0.424996284871725	0.657	0.540998142435863	inner
ACTB	VASP	0.454866245373585	0.894	0.674433122686793	inner
ACTB	RAC2	0.375767886675038	0.775	0.575383943337519	between
ACTB	RAF1	0.312769881858529	0.591	0.451884940929264	between
ACTB	MAPK3	0.439828622655216	0.89	0.664914311327608	between
ACTB	STAT3	0.406456253733339	0.806	0.606228126866669	between
ACTB	PXN	0.405494735361187	0.634	0.519747367680593	between
ACTB	FCGR2A	0.447463451151167	0.485	0.466231725575583	inner
ACTB	PAK1	0.45813142293777	0.403	0.430565711468885	between
ACTB	GNAQ	0.353725467952116	0.44	0.396862733976058	between
ACTB	NCF1	0.314065144560404	0.797	0.555532572280202	between
ACTB	CCR2	0.277249811101234	0.467	0.372124905550617	between
ACTB	STAT5B	0.417650940711176	0.612	0.514825470355588	between
ACTB	GNAI2	0.454152989004825	0.403	0.428576494502413	between
ACTB	TLN1	0.363296896532453	0.882	0.622648448266226	inner
ACTB	CXCR2	0.449535240038632	0.419	0.434267620019316	between
ACTB	GSK3B	0.343224394712474	0.964	0.653612197356237	between
ACTB	RAC1	0.421975657995303	0.86	0.640987828997651	between
ACTB	VAV1	0.411890556896259	0.406	0.40894527844813	between
ACTB	PIK3CD	0.438935944561567	0.409	0.423967972280783	between
ACTB	SYK	0.430686682557861	0.548	0.489343341278931	inner
ACTB	LYN	0.457166472519342	0.578	0.517583236259671	between
ACTB	CCL5	0.425489700439712	0.593	0.509244850219856	between
ACTB	HCK	0.452750945565961	0.632	0.54237547278298	between
ACTB	FOXO3	0.319597463086533	0.654	0.486798731543266	between
ACTB	PRKCD	0.453501676965015	0.664	0.558750838482508	between
ACTB	GRB2	0.444994044505911	0.863	0.653997022252956	between
ACTB	WAS	0.445978128212754	0.943	0.694489064106377	between
ACTB	RHOA	0.405059022551024	0.953	0.679029511275512	between
ACTB	CDC42	0.238501465905601	0.953	0.5957507329528	between
APBB1IP	VASP	0.468104835386173	0.994	0.731052417693086	inner
APBB1IP	RAC2	0.457943627044914	0.633	0.545471813522457	between
APBB1IP	RAF1	0.429556431954069	0.631	0.530278215977035	between
APBB1IP	MAPK3	0.440524520199068	0.645	0.542762260099534	between
APBB1IP	PXN	0.436459508401589	0.459	0.447729754200795	between
APBB1IP	FERMT3	0.443170756915435	0.847	0.645085378457718	inner
APBB1IP	CRK	0.438835367739241	0.697	0.56791768386962	between
APBB1IP	TLN1	0.406268060276981	0.997	0.70163403013849	inner
APBB1IP	FGR	0.443195715841206	0.456	0.449597857920603	between
APBB1IP	SYK	0.425780150034429	0.732	0.578890075017214	inner
APBB1IP	VAV1	0.441135951574192	0.523	0.482067975787096	between
APBB1IP	ARRB2	0.441503662376118	0.528	0.484751831188059	between
APBB1IP	WAS	0.443598532427571	0.555	0.499299266213786	between
APBB1IP	GRB2	0.436804504692735	0.714	0.575402252346368	between
ARRB2	NFKBIA	0.387183342615093	0.999	0.693091671307547	inner
ARRB2	MAPK14	0.409431521724658	0.928	0.668715760862329	between
ARRB2	RAF1	0.441783580249888	0.924	0.682891790124944	inner
ARRB2	MAPK3	0.428370132279356	0.995	0.711685066139678	between
ARRB2	GNAQ	0.423637969480054	0.967	0.695318984740027	between
ARRB2	CCR2	0.380163437641001	0.969	0.674581718820501	inner
ARRB2	CXCR1	0.492539506567665	0.94	0.716269753283832	inner
ARRB2	TLN1	0.362969825318559	0.526	0.444484912659279	between
ARRB2	CXCR2	0.483385859065082	0.959	0.721192929532541	inner
ARRB2	GSK3B	0.411849325873686	0.583	0.497424662936843	inner
ARRB2	RAC1	0.452239086578998	0.932	0.692119543289499	inner
ARRB2	FGR	0.432685555339619	0.922	0.67734277766981	inner
ARRB2	CDC42	0.28720487548686	0.531	0.40910243774343	inner
ARRB2	RHOA	0.444383236774697	0.549	0.496691618387349	between
ARRB2	LYN	0.449135413805231	0.914	0.681567706902615	between
ARRB2	HCK	0.470572183160067	0.924	0.697286091580034	inner
ARRB2	GRK6	0.45165425231677	0.936	0.693827126158385	inner
CCL5	NFKBIA	0.370289262156683	0.618	0.494144631078342	inner
CCL5	MAPK14	0.479419073992863	0.407	0.443209536996432	between
CCL5	MAPK3	0.486563975611631	0.478	0.482281987805815	between
CCL5	STAT3	0.46194069982881	0.917	0.689470349914405	inner
CCL5	FCGR2A	0.488484677476764	0.504	0.496242338738382	between
CCL5	CCR2	0.379421001903866	0.988	0.683710500951933	inner
CCL5	CXCR1	0.474938597042746	0.865	0.669969298521373	inner
CCL5	CXCR2	0.477575867939081	0.905	0.691287933969541	inner
CCL5	SYK	0.488664848636843	0.404	0.446332424318422	between
CCR2	VASP	0.37804544185526	0.692	0.53502272092763	between
CCR2	STAT3	0.337301551222926	0.843	0.590150775611463	inner
CCR2	FCGR2A	0.395906529113928	0.587	0.491453264556964	between
CCR2	GNAQ	0.285896438198246	0.729	0.507448219099123	between
CCR2	LYN	0.385704740883444	0.463	0.424352370441722	between
CCR2	GNAI2	0.393953498431338	0.646	0.519976749215669	between
CCR2	GNAI3	0.232619735426188	0.646	0.439309867713094	between
CCR2	GRK6	0.378035836569199	0.651	0.514517918284599	inner
CCR2	JAK3	0.346613972762695	0.706	0.526306986381347	inner
CDC42	MAPK13	0.246126187188647	0.943	0.594563093594323	between
CDC42	SOS2	0.273699414348591	0.48	0.376849707174296	inner
CDC42	MAPK14	0.267708094668286	0.963	0.615354047334143	between
CDC42	GNB4	0.234542853535303	0.731	0.482771426767652	inner
CDC42	VASP	0.267974438644039	0.955	0.61148721932202	between
CDC42	GNG11	0.200335089618429	0.608	0.404167544809214	inner
CDC42	RAC2	0.294270548357508	0.918	0.606135274178754	inner
CDC42	SNAP23	0.287712392134121	0.429	0.35835619606706	between
CDC42	RAF1	0.279346965322207	0.676	0.477673482661104	inner
CDC42	MAPK3	0.287985926610887	0.862	0.574992963305443	between
CDC42	STAT3	0.279506013118233	0.537	0.408253006559117	inner
CDC42	PXN	0.278519755087724	0.995	0.636759877543862	inner
CDC42	PAK1	0.296863449134553	0.999	0.647931724567276	inner
CDC42	GNAQ	0.256275876533301	0.548	0.402137938266651	between
CDC42	NCF1	0.210685635487277	0.549	0.379842817743639	inner
CDC42	STAT5B	0.309597261695211	0.484	0.396798630847605	inner
CDC42	CRK	0.30028186394816	0.762	0.53114093197408	inner
CDC42	GNB2	0.243269757635772	0.779	0.511134878817886	inner
CDC42	GNAI2	0.309788197507681	0.954	0.631894098753841	between
CDC42	TLN1	0.171254987363671	0.668	0.419627493681835	between
CDC42	GSK3B	0.286424553107714	0.577	0.431712276553857	inner
CDC42	RAC1	0.316975208282456	0.906	0.611487604141228	inner
CDC42	GNAI3	0.198102324510302	0.946	0.572051162255151	between
CDC42	GNG5	0.284051927185345	0.635	0.459525963592673	inner
CDC42	PREX1	0.236596121039477	0.981	0.608798060519739	inner
CDC42	FGR	0.293003821686159	0.458	0.375501910843079	inner
CDC42	SYK	0.287412316818872	0.846	0.566706158409436	between
CDC42	WAS	0.302922367426244	0.999	0.650961183713122	inner
CDC42	PIK3CD	0.314782651963443	0.896	0.605391325981722	between
CDC42	GRB2	0.287881097733922	0.947	0.617440548866961	inner
CDC42	PRKCD	0.312286451939494	0.561	0.436643225969747	inner
CDC42	PLCG2	0.29675560394468	0.469	0.38287780197234	between
CDC42	HCK	0.278896335498233	0.536	0.407448167749117	inner
CDC42	LYN	0.279608346414706	0.664	0.471804173207353	between
CDC42	GNB1	0.224946535213856	0.95	0.587473267606928	inner
CDC42	RHOA	0.294796683368779	0.978	0.636398341684389	between
CDC42	VAV1	0.298314740637582	0.997	0.647657370318791	inner
CRK	SOS2	0.381083546102117	0.637	0.509041773051058	inner
CRK	VASP	0.413332253027713	0.485	0.449166126513856	between
CRK	RAC2	0.38862561055405	0.567	0.477812805277025	inner
CRK	MAPK3	0.425511722285354	0.484	0.454755861142677	between
CRK	PXN	0.395315416946538	0.999	0.697157708473269	inner
CRK	FCGR2A	0.437541021229081	0.639	0.53827051061454	between
CRK	STAT5B	0.417463363859967	0.429	0.423231681929984	inner
CRK	VAV1	0.41886426398523	0.431	0.424932131992615	inner
CRK	TLN1	0.340305282471778	0.692	0.516152641235889	between
CRK	PIK3CD	0.441902680445034	0.718	0.579951340222517	between
CRK	SYK	0.413727774811856	0.761	0.587363887405928	between
CRK	LYN	0.422367142107059	0.796	0.609183571053529	between
CRK	HCK	0.424710448820916	0.797	0.610855224410458	inner
CRK	WAS	0.446564560023874	0.866	0.656282280011937	inner
CRK	PRKCD	0.452035047649052	0.911	0.681517523824526	inner
CRK	GRB2	0.416944449770691	0.941	0.678972224885345	inner
CRK	RAC1	0.437682761875504	0.949	0.693341380937752	inner
CRK	RHOA	0.393885232822175	0.952	0.672942616411087	between
CXCR1	VASP	0.482770707463337	0.556	0.519385353731668	between
CXCR1	STAT3	0.474028709624309	0.477	0.475514354812154	inner
CXCR1	GNAQ	0.426233511719903	0.793	0.609616755859951	between
CXCR1	GNAI3	0.385692270315669	0.655	0.520346135157834	between
CXCR1	JAK3	0.430813636602932	0.657	0.543906818301466	inner
CXCR1	GRK6	0.481087057953926	0.728	0.604543528976963	inner
CXCR1	LYN	0.488306848750688	0.914	0.701153424375344	between
CXCR1	GNB1	0.360765178854704	0.914	0.637382589427352	inner
CXCR1	FGR	0.487659619398641	0.938	0.71282980969932	inner
CXCR1	HCK	0.48841396028706	0.944	0.71620698014353	inner
CXCR1	CXCR2	0.478624170322726	0.944	0.711312085161363	inner
CXCR1	GNAI2	0.490501447021946	0.958	0.724250723510973	between
CXCR2	VASP	0.471185882174287	0.993	0.732092941087144	between
CXCR2	MAPK3	0.482761587770108	0.466	0.474380793885054	between
CXCR2	STAT3	0.481413566651364	0.531	0.506206783325682	inner
CXCR2	FCGR2A	0.476264147988831	0.452	0.464132073994415	between
CXCR2	GNAQ	0.44219711083896	0.711	0.57659855541948	between
CXCR2	GNAI2	0.489359179588007	0.943	0.716179589794004	between
CXCR2	JAK3	0.442280337132447	0.66	0.551140168566223	inner
CXCR2	GNAI3	0.39915969143822	0.717	0.55807984571911	between
CXCR2	GRK6	0.480267783758583	0.818	0.649133891879291	inner
CXCR2	GNB1	0.378125619791176	0.982	0.680062809895588	inner
FCGR2A	VAV1	0.489635396828294	0.742	0.615817698414147	between
